"" "" "" "" "" "" "" "" "foldChange"
"NFKBID" 14.8599544434573 0 62.9687235660035 0 4.76190476190476e-05 0.488797250859107 0 0.115018867924528 -1.21276595744681
"TRIM22" 6.49316961158616 0 35.3930348503142 0 0 0 0 0 0.824561403508777
"HSD17B11" 42.2390897107743 0 28.6759688640766 0 0 0.520965197215777 0 0.14443137254902 0.824561403508772
"UBE2D1" 28.3704409202192 0 58.2024401947378 0 0.000453132832080201 0 0 0.14443137254902 -1.21276595744681
"CD1A" 8.19256334451523 0 27.7216660017715 0.0293884297520661 0.00161370912044287 0.378810344827586 0 0.253366583541147 -1.21276595744681
"MNDA" 17.245639059375 0 50.3095578486267 0 0 0.168140845070423 0 0.156575342465753 -1.21276595744703
"DIDO1" 7.87586961979219 0.00110675381263617 31.4601022291052 0.0010995670995671 -2e-04 0.520965197215777 0 0.277297539149888 -1.21276595744682
"SLA" 36.3435887957292 0 24.5649316432835 0 0.000160739687055477 0.268941176470588 0 0 0.824561403508935
"CTNS" 4.05176193401365 0 9.00930591415438 0 0.00466770836654641 0.264646706586826 0 0.198782608695652 -1.2127659574468
"MAPK14" 24.4206092410629 0 51.568571208901 0 0.000912493465125044 0.00861016949152542 0 0.149678571428571 0.824561403508772
"NR4A3" 23.1078254634305 0 42.4536732909056 0 0.000111111111111111 0.520965197215777 0 0.234244444444444 -1.21276595744682
"MORC3" 14.333847534664 0 20.5170459217016 0 0 0.520965197215777 0 0.223397590361446 0.824561403508775
"MSL2" 46.4228746567295 0.0293278350515464 24.7122021897215 0.00970700636942675 0.00205456478019548 0.527191111111111 0 0.311285106382979 0.82456140350877
"IFIT3" 27.1892905215681 0 31.778952272294 0 -0.000106349206349206 0.534678336980306 0 0.115018867924528 0.824561403508769
"PALLD" 18.366390354348 0 49.5912458900063 0 0 0.520965197215777 0 0.198782608695652 -1.21276595744679
"SNX18" 12.0050145337827 0 31.4118406456113 0 0.000153846153846154 0.142393939393939 0 0.181011494252874 0.824561403508774
"CYSLTR2" 7.9217692457302 0 50.4481898375773 0 -5.40540540540541e-05 0.44165671641791 0 0.224252252252252 -1.21276595744682
"PSMB9" 18.8702640785452 0 28.9577799600984 0 4.76190476190476e-05 0.110836363636364 0 0.131703703703704 -1.21276595744677
"PARP9" 4.91973125242505 0 52.6657917410996 0 0.000157894736842105 0 0 0.197694581280788 0.824561403508773
"NUB1" 13.5664061571488 0 39.6124420227092 0 0 0.0586153846153846 0 0.234461538461538 0.824561403508782
"SBF2" 39.6796180834935 0 57.3128661434589 0 0.000202631578947368 0.513029702970297 0 0.210506849315068 0.82456140350877
"CLIC4" 16.4981416637126 0 41.3107883165952 0 0 0.00861016949152542 0 0.115018867924528 0.82456140350877
"POLR2J4" 7.95526887631392 0 28.8436893503798 0 0.000474799974799975 0.520965197215777 0 0.242842377260982 -1.21276595744679
"S100A9" 12.6238529125126 0 54.2269843100428 0 5.98290598290598e-05 0 0 0.14443137254902 -1.21276595744682
"TLR4" 34.5455720171431 0 36.5663291588115 0 0 0.32512 0 0.160241610738255 -1.21276595744681
"STARD4" 26.1309693524903 0 18.9355080505273 0 5.88235294117647e-05 0.526599542334096 0 0.213532203389831 -1.21276595744681
"FHL3" 32.038499950183 0 53.5343597039785 0 0.000195238095238095 0.536465517241379 0 0.203984555984556 -1.21276595744681
"TANC2" 8.96169234088548 0 22.5780050026007 0 0 0.527191111111111 0 0.234244444444444 0.824561403508771
"CTBS" 21.3332479025979 0 48.0005380159214 0 4.87804878048781e-05 0.534678336980306 0 0.176695652173913 0.824561403508737
"DPH1" 28.6435308566231 0 55.8846047737513 0 0.000290071770334928 0.516141025641026 0 0.188044198895028 -1.21276595744681
"AREG" 20.9276477485087 0 46.0478120780661 0 0 0.520965197215777 0 0.198782608695652 -1.21276595744681
"IFIT2" 10.5854188532296 0 48.8408368421755 0 0 0.378810344827586 0 0.152 -1.21276595744677
"ARHGEF3" 10.3067796190759 0 68.0053946829568 0 -0.00015 0.0586153846153846 0 0.155737226277372 0.824561403508773
"OLIG2" 30.448824174989 0 61.6617968831518 0 -0.000148018648018648 0.311020408163265 0 0.198782608695652 -1.21276595744681
"ACSL1" 25.2464339213818 0 55.536731526309 0 0 0 0 0.0241904761904762 -1.21276595744681
"NMI" 26.4437917360024 0 14.3392358569538 0 0.00104382435832665 0 0 0.152 -1.21276595744684
"DACH1" 39.9196396616143 0 47.5827597092349 0 0.00682985767371384 0.682817813765182 0 0.223397590361446 -1.21276595744681
"CSF1" 3.69191172064761 0 36.2796833725994 0 0.000105336105336105 0.260271604938272 0 0.198782608695652 -1.21276595744674
"WDFY3" 29.634707526259 0 33.0431298381421 0 4.15204678362573e-05 0.264646706586826 0 0.115018867924528 -1.21276595744675
"TLR6" 12.5842956526737 0 15.8124439840519 0 0 0.263292682926829 0 0.20831654676259 -1.21276595744682
"CASP5" 51.9576605097638 0 23.353728130048 0 0.00543742706056573 0.00861016949152542 0 0.160241610738255 -1.2127659574468
"PNPLA6" 16.3074937945974 0 24.9385704027892 0 0.000406117858749438 0.0976923076923077 0 0.0241904761904762 0.824561403508776
"CPEB4" 37.7901819688261 0 44.1448225063292 0 0.000114285714285714 0.110836363636364 0 0.152 0.824561403508765
"VAV1" 8.55038783656524 0 55.7812763678012 0 0 0.0590697674418605 0 0.180355029585799 -1.21276595744681
"CARD16" 7.71450046155354 0 30.3236563625566 0 -0.000209308338720103 0 0 0.131703703703704 -1.21276595744684
"FAM129A" 13.3367834013285 0 51.0076121770355 0 0 0.332912621359223 0 0.131703703703704 -1.21276595744676
"GIMAP2" 12.7917865341894 0 11.8079117329091 0 -4.65116279069767e-05 0.450942028985507 0 0.223397590361446 0.824561403508773
"HMG20B" 41.1653604001821 0 43.5697811121912 0 0.0135077970019659 0.0590697674418605 0 0.198782608695652 -1.21276595744685
"NT5DC1" 43.9622561329419 0 37.1092531148084 0 0.0121790375398655 0.071010752688172 0 0.22225 0.824561403508773
"ABHD3" 23.5196549823949 0 31.5488418124141 0 0 0.534678336980306 0 0.141767441860465 0.824561403508772
"S1PR1" 9.23350630586919 0 22.8981360085263 0 0.00049278427536182 0.520965197215777 0 0.20831654676259 -1.21276595744681
"LAP3" 28.7470142560129 0 36.3927575949074 0 2e-04 0.403951807228916 0 0.179473053892216 0.824561403508771
"LOC100505812" 23.9792259901598 0.0117642105263158 22.6958487396804 0.00328448275862069 5.26315789473684e-05 0.520965197215777 0 0.232228571428571 0.824561403508762
"TMLHE" 2.90959606327563 0 10.3610007300118 0 0 0.520965197215777 0 0.276036529680365 0.824561403508769
"ARL4C" 10.2483526881456 0.0107399577167019 12.6120611397598 0 0.00220835986049209 0.520965197215777 0 0.241061662198391 -1.2127659574468
"KRCC1" 23.5828764383578 0 49.0953030254888 0 0 0.520965197215777 0 0.198782608695652 0.824561403508772
"CREB5" 35.5625959982532 0 46.8912752905337 0 0.000121212121212121 0.541721627408994 0 0.0635 -1.21276595744681
"YES1" 5.47775540303687 0 48.4044665755819 0 6.06212215968314e-05 0.332912621359223 0 0.217714285714286 0.824561403508772
"RNF149" 15.2107995328573 0 60.2911042026083 0 5.80811225972516e-05 0 0 0 -1.21276595744679
"ZNF395" 18.4480416058456 0 53.6000518186747 0 0.00032022932022932 0.554181818181818 0 0.232228571428571 -1.21276595744681
"SIGLEC5" 7.28742877050164 0 22.4954992578279 0 0.00016984126984127 0.520965197215777 0 0.209176470588235 -1.21276595744681
"ACN9" 3.06896481061158 0 34.8965823897313 0 0 0.519217665615142 0 0.303922246220302 -1.21276595744681
"CLEC4D" 31.5303353814253 0 12.091944436926 0 0.00241835076200401 0 0 0.0241904761904762 -1.21276595744681
"JARID2-AS1" 23.9215657314805 0 30.6809682678284 0 0.000216216216216216 0.379364806866953 0 0.20831654676259 -1.21276595744681
"PKIB" 30.4615171750425 0.246425447316103 55.7705585982519 0.232286282306163 5.26315789473684e-05 0.520965197215777 0 0.305456896551724 0.824561403508811
"HERC5" 12.6389813300381 0 42.5046435377288 0 0 0.693379032258065 0 0.213532203389831 0.824561403508767
"SYNE1" 39.9698807252307 0 56.1629356926717 0 -0.000162162162162162 0.387966244725738 0 0.277297539149888 -1.21276595744681
"CXCL10" 7.89110233983842 0 6.53170979267038 0 0.00367498002657935 0.527191111111111 0 0.198782608695652 0.82456140350877
"RBM7" 16.7154132454949 0 50.6990675580577 0 0 0.520965197215777 0 0.242842377260982 -1.2127659574468
"AP3M1" 8.09159808286044 0 45.2041919091475 0 0 0.370702702702703 0 0.220240506329114 0.824561403508773
"IGLC1" 21.3940781691257 0 46.8306501086192 0 0.000216216216216216 0.495821917808219 0 0.234244444444444 -1.21276595744681
"TRIM5" 29.2190350652573 0 36.2224729570066 0 0.000341269841269841 0.516141025641026 0 0.223397590361446 0.824561403508774
"FAM160B1" 19.9868312210727 0 48.4808274041943 0 0.000108187134502924 0.520965197215777 0 0.274436781609195 0.824561403508771
"CASP1" 22.2582821975892 0 44.0206318544025 0 0.000368926821558401 0.0590697674418605 0 0.152 -1.21276595744683
"STK3" 13.9634292419607 0 55.6557134011487 0 0 0.520965197215777 0 0.220452830188679 0.824561403508769
"CDC73" 34.8673271675458 0 59.8078025841867 0 0.000216216216216216 0.520965197215777 0 0.232474576271186 0.824561403508769
"CR1" 10.8913534686675 0 27.1179793835421 0 0.00131786172748946 0.168140845070423 0 0.153581395348837 0.824561403508781
"MARCKSL1" 14.6497764947822 0 31.2082277346413 0 0.000759551274239157 0.09652 0 0.198782608695652 -1.21276595744681
"GAPT" 11.517569762777 0.00866524520255864 53.5912964436149 0 -7.93650793650794e-06 0.520965197215777 0 0.23521095890411 -1.21276595744681
"CLOCK" 2.68790524774358 0 17.0760522113355 0 0.00554595628022567 0.513029702970297 0 0.217714285714286 0.824561403508768
"TNFSF10" 35.1671022276126 0 55.7991490322343 0 -4.7008547008547e-05 0.13096875 0 0.156028571428571 -1.21276595744681
"CST1" 34.305476710552 0 53.1553442862556 0 0.000104054054054054 0.519217665615142 0 0.30589247311828 -1.21276595744681
"CPPED1" 24.1369896686609 0 25.0325985849305 0 0.000531788472964944 0.520965197215777 0 0.155737226277372 -1.21276595744681
"NDFIP2" 39.1855299758549 0 3.19354055311434 0 0.000165567765567766 0.460828571428571 0 0.335850311850312 -1.21276595744682
"PDCD2" 10.7293824727124 0 40.7130768407005 0 0 0.497632653061224 0 0.209176470588235 0.824561403508772
"ASAP1-IT1" 5.71639364339532 0 21.0631848812642 0 0 0.301037037037037 0 0.249498734177215 -1.21276595744681
"SPG11" 32.8476253873028 0 34.5830925098675 0 -5.12820512820513e-05 0.38425641025641 0 0.153581395348837 0.82456140350877
"POC1B" 17.5443447674679 0 24.1657146014905 0 0.000157894736842105 0.70220523138833 0 0.288840707964602 0.824561403508773
"KLHL15" 18.1258782052448 0 41.1561331971377 0 0.000231367731367731 0.422 0 0.191497382198953 -1.21276595744681
"NAIP" 15.002110699718 0 52.1853328633956 0 0.001729111614211 0.708955823293173 0 0.198782608695652 0.824561403508782
"LOC101927066" 39.8541137223481 0 36.1249463082431 0 9.44444444444445e-05 0.520965197215777 0 0.235956284153005 -1.21276595744681
"IFIH1" 48.5233696626847 0 45.9278021311165 0 0.00522746197852151 0.378810344827586 0 0.14443137254902 -1.21276595744681
"MIR142" 9.97511182046501 0 28.8583996071038 0 0.00111197057769587 0.520965197215777 0 0.198782608695652 -1.21276595744681
"OAS1" 36.7522938287646 0 20.1903656492005 0 0.00103612296553473 0 0 0.155737226277372 0.824561403508772
"UTP11L" 51.9760726186727 0 34.3101608438324 0 0.000603309085722436 0.520965197215777 0 0.254 0.824561403508773
"APOL3" 6.46063922062865 0 8.84760543590057 0 0.000947372681519023 0.350591549295775 0 0.260076555023923 0.82456140350877
"ATAD2B" 8.83601370011976 0.0734582484725051 35.7500206921657 0.20828 0 0.520965197215777 0 0.265463182897862 0.824561403508703
"IL6ST" 21.8188849707909 0 15.7827821273821 0 0.00124053674182044 0.114414414414414 0 0.183683615819209 0.824561403508775
"RAB11FIP3" 32.109166406239 0.0021991341991342 60.6954065843844 0.00970700636942675 0.00055798631193368 0.497632653061224 0 0.312781316348195 0.82456140350874
"GADD45A" 29.4180978102485 0.01905 32.7819249960969 0.0220869565217391 0.000114285714285714 0.520965197215777 0 0.301934924078091 -1.21276595744681
"CXCR2" 18.1780070760518 0 27.7666157992432 0 6.23306233062331e-05 0.179700680272109 0 0.14443137254902 -1.21276595744682
"SPATA13" 33.7442653032662 0 43.5937514366835 0 0 0.104448598130841 0 0.198782608695652 -1.21276595744681
"PARP8" 15.6614733203892 0 46.2822414146145 0 0 0.759485148514851 0 0.155737226277372 -1.21276595744681
"IGLV@" 13.493742977554 0 52.5739849463024 0 0.000237041838856927 0.520965197215777 0 0.246854219948849 -1.21276595744681
"OAS3" 12.0136777288463 0 54.6163276191574 0 0.000818560114183251 0.0627865168539326 0 0.198782608695652 0.824561403508771
"MSRB1" 7.98182044916292 0 38.1025190431668 0 0.000422548054127001 0.00861016949152542 0 0.115018867924528 -1.21276595744681
"SLC7A11-AS1" 29.7785090542791 0 31.927810162815 0 0.000315233706701775 0.735236580516899 0 0.149137614678899 -1.21276595744681
"MRVI1" 25.2390828604307 0 25.2326440096278 0 5.40540540540541e-05 0.434038314176245 0 0.234244444444444 -1.21276595744681
"PIGK" 16.070863605428 0 51.7616087168347 0 0 0.460996441281139 0 0.209176470588235 0.824561403508772
"VNN2" 29.4241405533146 0 54.4413613150254 0 1.67247386759582e-05 0.129015873015873 0 0.115018867924528 -1.21276595744681
"NSUN7" 37.5589289558451 0.00110675381263617 46.3927606742155 0.0010995670995671 -6.89655172413793e-05 0.352055813953488 0 0.252723618090452 -1.21276595744679
"PTPN7" 4.33660712115249 0 35.2359066640149 0 0.000729777618149711 0.301037037037037 0 0.209176470588235 -1.21276595744681
"UGCG" 25.633481628621 0 51.0671334466205 0 6.85805422647528e-05 0.554181818181818 0 0.191497382198953 0.824561403508773
"BPIFB1" 14.8224152014627 0 30.5528765640728 0 0 0.520965197215777 0 0.248842639593909 0.824561403508779
"BAZ1A" 37.1965144967775 0 38.4934589710639 0 -4.76190476190476e-05 0.0586153846153846 0 0.131703703703704 -1.21276595744678
"FGFR1OP2" 4.44999402548346 0.01905 44.3562823474448 0.0117148846960168 0.00184818497857547 0.403532258064516 0 0.277297539149888 0.824561403508768
"GZMB" 16.4741511031282 0 58.3562780030707 0 0 0.179700680272109 0 0.20831654676259 -1.21276595744681
"KLRC4-KLRK1" 30.9247579078133 0.00110675381263617 48.5153863315595 0.0117148846960168 -4.65116279069767e-05 0.520965197215777 0 0.308699360341151 -1.2127659574468
"LOC158402" 25.3558990077093 0 53.3103568898439 0 0.000948815960321468 0.392739495798319 0 0.296333333333333 0.824561403508772
"OR4F3" 3.73089182089578 0 54.9689079224124 0 0 0.398842975206612 0 0.294751648351648 -1.21276595744681
"LRRC8D" 19.469100297599 0 5.07125756195686 0 0 0.520965197215777 0 0.216993377483444 0.824561403508772
"CD93" 25.8564988775245 0 18.3103777585305 0 0 0.631341563786008 0 0.198782608695652 -1.21276595744681
"DENND5B" 23.4558103005872 0.0815691056910569 43.2811354919087 0.0824065708418891 0.000409207009207009 0.527191111111111 0 0.4029662027833 -1.21276595744681
"AMELX" 5.71421881967591 0.237808764940239 21.629889328295 0.1189816700611 0 0.520965197215777 0 0.388650602409639 0.824561403508756
"R3HCC1" 24.5063572235985 0.0159748427672956 53.7481802171912 0.0106947368421053 0.000102564102564103 0.319095477386935 0 0.308273504273504 0.824561403508772
"LOC100506860" 19.2045380588549 0 52.6926191437249 0 0.000198412698412698 0.178675862068965 0 0.198782608695652 -1.21276595744681
"GORASP2" 34.7779339363728 0 50.5417022846504 0 0.000200501253132832 0.403532258064516 0 0.209176470588235 0.82456140350877
"PRF1" 1.97188119150509 0 63.2361371119778 0 0.000333333333333333 0.520965197215777 0 0.221354231974922 -1.21276595744681
"NFAT5" 21.3979583366275 0.00110675381263617 18.6605408049507 0 0.000654362507303684 0.520965197215777 0 0.267241706161137 -1.2127659574468
"UNC5B" 11.2183356576999 0 51.8646331171149 0 0.000647434918023153 0.183815789473684 0 0.14443137254902 0.824561403508772
"CDR1" 12.3225017984015 0 32.3320074460415 0.0106947368421053 -0.00020189701897019 0.261791411042945 0 0.322590717299578 0.824561403508771
"CLPTM1" 15.8637923062928 0.00110675381263617 5.72022778838211 0 1e-04 0.520965197215777 0 0.260076555023923 0.824561403508771
"LRP5L" 45.1702384517146 0.0128067226890756 26.992745812141 0 0.000102564102564103 0.525638888888889 0 0.394661354581673 0.824561403508784
"IL1R2" 16.8883711412386 0 25.9430404891746 0 0.014723855923753 0.454815884476534 0 0.115018867924528 -1.21276595744681
"NELFCD" 26.2330913228937 0 10.4653903621188 0 0.0080987524490219 0.29107027027027 0 0.297069565217391 0.824561403508771
"DPY19L1" 30.1028014736205 0 34.0183650619745 0 0.00375296962741918 0.513029702970297 0 0.29044591611479 0.824561403508771
"TREML2" 32.7338361299935 0 28.4740718926251 0 0.00354545694145808 0.0586153846153846 0 0.130848484848485 -1.21276595744681
"LINC01366" 4.84682727529987 0 45.2674801237529 0 0.00336826483315572 0.244475 0 0.131703703703704 -1.21276595744681
"REPS2" 21.1881754614107 0 41.1874471908473 0 0.00324983324869397 0.221435897435897 0 0.152 -1.21276595744681
"FLOT1" 9.84769838352118 0 48.0024514332316 0 0.00315812718569647 0.071010752688172 0 0.115018867924528 -1.21276595744681
"FLJ44896" 34.1422044627815 0.0283388429752066 24.1443618653781 0.0365843621399177 0.00264966483852923 0.535729257641921 0 0.353526530612245 0.824561403508769
"IL18RAP" 16.1887267157612 0 43.4658661642491 0 0.00264215973265221 0.122903225806452 0 0.197694581280788 -1.21276595744681
"CLEC12A" 24.515236269734 0.00327741935483871 46.8888884173494 0.00545064377682403 0.00136301951674979 0.527191111111111 0 0.287376391982183 0.824561403508773
"SPINT1" 22.1607506179474 0 41.8014780384533 0 0.00131384508324533 0.29107027027027 0 0.217714285714286 0.824561403508774
"LOC100506235" 19.2841469974408 0.0539102040816326 34.8296517753682 0.0200665280665281 0.0013088946531671 0.520965197215777 0 0.268377358490566 -1.2127659574468
"EPB41L5" 5.9527149194765 0 40.6509447689813 0 0.000913264812800416 0.516141025641026 0 0.152 -1.21276595744681
"RYR1" 28.8325574362746 0 44.2962110781344 0 0.000812723814039604 0.536465517241379 0 0.287866666666667 0.824561403508771
"ING2" 23.0338426963334 0 13.0648435373169 0 0.000723773115220484 0.446593406593407 0 0.24027027027027 0.824561403508771
"LOC731424" 4.94642685460906 0 18.3139991719211 0 0.00070411163042742 0.313010101010101 0 0.232474576271186 -1.21276595744681
"RNF125" 7.23074220784906 0.0021991341991342 16.1219245018386 0.01381589958159 0.000674664965496884 0.543744136460554 0 0.391943887775551 0.824561403508774
"PHC2" 5.45129393395211 0 37.5995254040954 0 0.000657568718544328 0.378810344827586 0 0.217714285714286 -1.21276595744681
"AKAP11" 11.4011698996125 0 16.4404335214653 0 0.00064517455478718 0.640702040816327 0 0.223140186915888 0.824561403508771
"LOC100127886" 12.0594309439587 0 33.5306993089013 0 0.000595198547621526 0.520965197215777 0 0.272728110599078 -1.2127659574468
"PSMB8-AS1" 6.16865427775586 0 37.7357384102297 0 0.00058820430215779 0.29107027027027 0 0.176695652173913 -1.21276595744681
"MAFF" 6.0963975712309 0 54.1103713155196 0 0.000574324324324324 0.536465517241379 0 0.149678571428571 -1.21276595744681
"LOC100129406" 45.9921598238829 0.00327741935483871 43.4248607054401 0.00219438444924406 0.000564102564102564 0.520965197215777 0 0.427683794466403 0.82456140350877
"MBOAT1" 15.1731262895014 0 34.452388689878 0 0.000544117647058824 0.375874439461883 0 0 0.824561403508759
"MIR101-1" 1.01304209599536 0 12.6850130370451 0 0.000511967360604376 0.688622222222222 0 0.260076555023923 -1.21276595744681
"SERPINB8" 7.0937468287642 0.0117642105263158 16.6894420038803 0.0303752577319588 0.000508974358974359 0.520965197215777 0 0.334433333333333 -1.21276595744677
"GTPBP10" 0.408946603686997 0 19.9221577005846 0 0.000485935993830731 0.527191111111111 0 0.255872235872236 0.824561403508774
"SLC25A37" 14.8105812683537 0 50.669730509549 0 0.000423076923076923 0.520965197215777 0 0 -1.21276595744681
"MGAM" 23.2611794831448 0 34.6769367965154 0 0.000416632979423677 0.00861016949152542 0 0.115018867924528 -1.21276595744681
"LOC642236" 33.541094697065 0.191390781563126 16.4074702836965 0.223073852295409 0.000357894736842105 0.527191111111111 0 0.334406708595388 0.824561403508777
"VNN3" 19.1229781658993 0 52.5524765580318 0 0.000322218587558767 0.0586153846153846 0 0.131703703703704 -1.21276595744681
"LMO4" 6.71070888975565 0 51.8676850350335 0 0.000314726264726265 0.520965197215777 0 0.215053333333333 0.824561403508773
"DYSF" 12.4964280831352 0 32.112921541584 0 0.000311740890688259 0 0 0.142696629213483 -1.21276595744681
"MRPS10" 13.1803534818806 0 50.1302362358852 0 0.000298611111111111 0.301625 0 0.248816326530612 0.824561403508771
"HIST1H2AC" 12.8164185626024 0 48.9674948362749 0 0.000275898520084567 0.520965197215777 0 0.223397590361446 -1.21276595744681
"VPS36" 24.0604990756623 0 42.3981949861019 0 0.000275005775005775 0.368183486238532 0 0.198782608695652 0.824561403508773
"PIGP" 31.2762471010385 0 39.3601544008216 0 0.000265359865359865 0.44165671641791 0 0.181011494252874 0.824561403508771
"INAFM1" 18.8112932946176 0 9.51427781007455 0 0.000262589165220744 0.398842975206612 0 0.254 -1.21276595744681
"IDI2-AS1" 21.4297268134658 0 13.516378927883 0 0.000260526315789474 0.0976923076923077 0 0.198782608695652 -1.21276595744681
"SYNE2" 28.5702350071832 0 29.9820401906582 0 0.000250677506775068 0.446817518248175 0 0.217714285714286 -1.21276595744681
"TSPAN2" 1.24492294273826 0 59.0692180989568 0 0.000222222222222222 0.520965197215777 0 0.217714285714286 -1.21276595744681
"CD3E" 29.7254656455048 0.156386317907445 22.9793452763414 0.141168356997972 0.000215037593984962 0.504567567567567 0 0.296796498905908 -1.21276595744681
"TMEM14B" 20.8143267391255 0 25.0062249585568 0 0.000193073593073593 0.520965197215777 0 0.115018867924528 0.82456140350877
"PITPNA" 4.94143740445535 0 41.8677672152935 0 0.000181818181818182 0.393221757322176 0 0.0241904761904762 -1.21276595744681
"RHOH" 2.30962449286755 0 37.1325274176099 0 0.00017593984962406 0.511409395973154 0 0.115018867924528 -1.21276595744681
"DOCK5" 32.9191470543235 0 29.9489156422574 0 0.00016382849014428 0 0 0.0241904761904762 -1.21276595744681
"RELL1" 34.5325854230068 0.00327741935483871 0.865235749472204 0.0010995670995671 0.000159774436090226 0.520965197215777 0 0.334406708595388 -1.21276595744682
"NSMCE1" 33.6908960137523 0 29.1233987303836 0 0.000159317211948791 0.29107027027027 0 0.217714285714286 0.824561403508773
"BCL9" 46.0193031773723 0 2.31116330570978 0 0.000157894736842105 0.520965197215777 0 0.272269141531322 -1.21276595744681
"TRANK1" 7.84106498308889 0 47.8585041270574 0 0.000114285714285714 0.468647887323944 0 0.223397590361446 -1.21276595744681
"NBN" 9.04544721626662 0 27.7802352208903 0 0.000114285714285714 0.520965197215777 0 0.156028571428571 -1.21276595744682
"MYO6" 6.06509956455748 0 33.0315744404093 0 0.000112877583465819 0.29107027027027 0 0.241130666666667 0.824561403508773
"ZNF557" 14.8420914384333 0.0221787941787942 41.2200228771015 0.1189816700611 0.000112698412698413 0.585419624217119 0 0.407405940594059 0.824561403508769
"SNX30" 25.4506042401736 0 58.9923549704739 0 0.000110105580693816 0.172861111111111 0 0.242842377260982 0.824561403508774
"TNIP1" 21.1314177325456 0 51.1616376466398 0 0.00010960960960961 0.122903225806452 0 0.152 -1.21276595744681
"TTC7A" 14.0534260794895 0 9.01955250789048 0 0.000107106342784165 0.136769230769231 0 0.198782608695652 0.824561403508773
"NKG7" 22.1158782564896 0 36.9750243010363 0 0.000105263157894737 0.575094339622641 0 0.152 -1.21276595744681
"SAMSN1" 18.5289505206631 0 14.0555848939737 0 9.89010989010989e-05 0.0163870967741935 0 0.0241904761904762 -1.21276595744681
"FBXL13" 10.6612148088225 0 55.1093040312654 0 9.63995354239257e-05 0.520965197215777 0 0.217236842105263 -1.21276595744681
"KIAA0100" 34.1971987287619 0 22.9587348103813 0 6.76470588235294e-05 0.09652 0 0.198782608695652 0.824561403508771
"WWP1" 21.8236150502174 0 52.9144557430861 0 5.84795321637427e-05 0.520965197215777 0 0.270060889929742 0.824561403508773
"PTGER2" 3.34268878228605 0.0904939271255061 24.5635900260231 0.142939271255061 5.71428571428571e-05 0.520965197215777 0 0.277090909090909 0.82456140350874
"SLAMF1" 32.1389667522018 0 28.5416600667484 0 5.7057057057057e-05 0.410464 0 0.197694581280788 -1.21276595744681
"TRBC1" 14.9255577117009 0.358114851485148 17.7467826526297 0.590324110671937 5.55555555555556e-05 0.57707949790795 0 0.242842377260982 -1.2127659574468
"TBC1D4" 5.11506659155458 0 14.0298446538112 0 5.40540540540541e-05 0.520965197215777 0 0.152 0.824561403508772
"NSL1" 37.657710535968 0 59.4201712134514 0 5.39811066126856e-05 0.472350877192982 0 0.188044198895028 0.824561403508772
"MEFV" 13.1965728181192 0 32.6805137854934 0 5e-05 0.12157264957265 0 0.187307262569832 -1.2127659574468
"DCSTAMP" 7.17687833709898 0 31.3684145687164 0 5e-05 0.534678336980306 0 0.187307262569832 0.824561403508771
"NUP98" 3.09850887248692 0 51.8873815643199 0 4.87804878048781e-05 0.09652 0 0.209176470588235 -1.2127659574468
"NCR3LG1" 56.0022485089436 0 32.3988206740429 0 4.76190476190476e-05 0.378810344827586 0 0.203984555984556 -1.21276595744681
"CD8A" 33.2515983423072 0.00970700636942675 42.9933811547915 0.0200665280665281 4.5945945945946e-05 0.520965197215777 0 0.260076555023923 -1.21276595744681
"SPA17" 1.51382794657559 0 46.0507840761723 0 2.04945799457994e-05 0.640702040816327 0 0.302380952380952 0.824561403508772
"DESI2" 12.1960014319531 0 26.15803243394 0 2.63157894736842e-06 0.429240310077519 0 0.293162995594714 0.824561403508772
"LOC100506258" 13.7366439136882 0 4.63581707968622 0.0010995670995671 2.50156347717323e-06 0.520965197215777 0 0.503 0.824561403508769
"PLD3" 5.40069558417087 0 26.8085625946838 0 0 0.180697986577181 0 0.198782608695652 0.824561403508771
"HMMR" 22.5201924508925 0.0488261758691207 41.9238813874068 0.150556451612903 0 0.520965197215777 0 0.326189473684211 0.824561403508774
"BBS10" 9.78400200986226 0.00866524520255864 23.8253375666955 0.0220869565217391 0 0.231493670886076 0 0.353526530612245 0.824561403508771
"RRAS2" 10.1686528228954 0 59.926855351759 0 0 0.44165671641791 0 0.254 0.824561403508769
"GNG2" 12.0783810910826 0 38.7120032507294 0 0 0.119269565217391 0 0 -1.21276595744681
"DDIT4" 22.0588185178629 0 38.242804657326 0 0 0.12157264957265 0 0.130848484848485 -1.21276595744681
"AMFR" 46.4680735726972 0 36.6013960543276 0 0 0 0 0.197694581280788 0.824561403508771
"LMAN1" 7.02366844955639 0 46.4133415949992 0 0 0.412876494023904 0 0.176695652173913 0.824561403508772
"KLHDC8B" 35.4899516452657 0 51.8123247246079 0 0 0.170517482517483 0 0.20831654676259 0.824561403508773
"SLC25A36" 33.6801405336304 0 30.8013115596833 0 0 0.386944680851064 0 0.241061662198391 0.824561403508772
"MRPS25" 41.3293530911868 0 48.8882876163959 0 0 0.520965197215777 0 0.197694581280788 0.824561403508772
"KRT23" 44.1514107732489 0 40.474210608589 0 0 0.0586153846153846 0 0.191497382198953 -1.21276595744681
"LRCH1" 14.5108254241797 0 52.4730421778906 0 0 0.332912621359223 0 0.232228571428571 0.82456140350877
"ADM" 28.7467593694899 0 67.8185662270905 0 0 0.0586153846153846 0 0.115018867924528 -1.21276595744681
