"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"RNF146",3.54693396700722,0,4.24370977431825,0,0.999705697023482,0,12.5807405663096,0,15.0456089689146,0,32.216451721755,0,9.32500773311517e-06,0.999936758893281,0.000990789473684211,0,0,0.0812249322493225,0,0.0637095709570957,0.166515617016413,0.0547076923076923,0.0957842219445013,0,3.31161450212453,0.205064220183486
"CTSS",4.25690982267173,0.00268783068783069,0.551682009827798,0.00271657754010695,0.999919810040805,0,18.121281238359,0.00268783068783069,12.5574995753355,0,25.6210661218179,0,0.000363816768877597,0.999936758893281,0.00178500171998624,0.598766570605187,0,0.0812249322493225,0,0.0637095709570957,0.112954860963211,0.0547076923076923,0.0743861747116457,0.00549189189189189,0.592369177400017,0.467032258064516
"MMP19",3.95973630980763,0.853564154786151,3.95105549155614,0.856668024439919,0.776076359768748,0.553232876712329,15.6795116432089,0.853564154786151,1.51070154577883,0.553232876712329,12.1681264688328,0.851494908350306,0.000222202349219661,0.999936758893281,0.000298698194762268,0.697776765375854,0,0.0812249322493225,0,0.0651978609625669,0.0929830209822872,0.0961813333333333,0.357658223941584,0.856342857142857,0.590358205920266,0.723254237288136
"LOC101060424",4.17769591333953,0.00510552763819095,4.16272616654508,0.00510552763819095,0.999999872849167,0.00474766355140187,17.4531431443338,0.00510552763819095,14.6764056395448,0.00474766355140187,14.6106116473345,0.00490821256038647,6.22244660158233e-07,0.999936758893281,0.000287666135034556,0.453813333333333,0,0.0812249322493225,0,0.0637095709570957,0.0892238173951683,0.0849745454545455,0.159753640061781,0.00754455445544555,0.217893332703592,0.245936507936508
"TLR7",0.489464377953082,0,1.45136575561809,0,0.999998791293183,0,0.239575377284997,0,24.1712247324614,0,16.7993344266525,0,4.82273057632357e-05,0.999936758893281,-0.000165631469979296,0.0673253012048193,0,0.0812249322493225,0,0.0637095709570957,0.0712471352859789,0.0670943396226415,0.446828410285865,0,0.993835987692603,0.205064220183486
"NLRC4",1.45519645303838,0,0.48721455803887,0,0.57689169415294,0.00268783068783069,2.11759671693548,0,0.662731442160693,0.00268783068783069,13.5775838878873,0,7.12310386928225e-05,0.999936758893281,0.00225139352003196,0.710975717439294,0,0.0812249322493225,0,0.0637095709570957,0.0650400606174022,0.0814716981132076,0.0832340513478523,0,1.80016249739431,0.302306748466258
"TRGC2",1.14397082295572,0.914602794411178,1.1366362007682,0.914602794411178,0.999587135013156,0.911321212121212,1.30866924377398,0.914602794411178,21.1340241209444,0.911321212121212,0.0885047309627539,0.913588822355289,8.25963145175756e-05,0.999936758893281,-1.97368421052632e-05,0.650532374100719,0,0.0812249322493225,0,0.0637095709570957,0.0489115235456372,0.0814716981132076,0.132001189343232,0.923728542914172,2.53105189453139,0.382209523809524
"COA7",0.868940716330462,0,3.55680586512215,0,0.371098964521953,0,0.755057968496902,0,11.9982164090369,0,27.2363711511702,0,6.31239419360597e-05,0.999936758893281,0.000292929292929293,0.559370786516854,0,0.0812249322493225,0,0.0637095709570957,0.0485921888984647,0.0849745454545455,0.433482657785952,0.00319496855345912,0.386937291105611,0.551050847457627
"ZFYVE21",3.73441181263805,0.00268783068783069,3.73349323694036,0,0.999936270387337,0.00474766355140187,13.9458315863706,0.00268783068783069,0.2448615593681,0.00474766355140187,0.752304257756179,0,0.000135388370248795,0.999936758893281,0.000313131313131313,0.453813333333333,0,0.0812249322493225,0,0.0637095709570957,0.0475235687682176,0.0849745454545455,0.120509960625229,0.00754455445544555,2.67735099677801,0.594326797385621
"CYLD",3.56169578165874,0.00268783068783069,0.866468025327268,0.00271657754010695,0.859313552462729,0,12.6856768410856,0.00268783068783069,14.9220315950399,0,25.5174524311314,0.00263212435233161,2.6374993518432e-06,0.999936758893281,0,0.559370786516854,0,0.0812249322493225,0,0.0637095709570957,0.0429848285113195,0.0849745454545455,0.354067850155784,0.00319496855345912,1.91316071743647,0.0153939393939394
