"" "" "" "" "" "" "" "" "foldChange"
"KLHL15" 18.1258782052448 0 41.1561331971377 0 0.000231367731367731 1 0 1 NA
"NAIP" 15.002110699718 0 52.1853328633956 0 0.001729111614211 1 0 1 NA
"LOC101927066" 39.8541137223481 0 36.1249463082431 0 9.44444444444445e-05 1 0 1 NA
"IFIH1" 48.5233696626847 0 45.9278021311165 0 0.00522746197852151 1 0 1 NA
"MIR142" 9.97511182046501 0 28.8583996071038 0 0.00111197057769587 1 0 1 NA
"OAS1" 36.7522938287646 0 20.1903656492005 0 0.00103612296553473 0 0 1 NA
"UTP11L" 51.9760726186727 0 34.3101608438324 0 0.000603309085722436 1 0 1 NA
"APOL3" 6.46063922062865 0 8.84760543590057 0 0.000947372681519023 1 0 1 NA
"ATAD2B" 8.83601370011976 1 35.7500206921657 1 0 1 0 1 NA
"IL6ST" 21.8188849707909 0 15.7827821273821 0 0.00124053674182044 1 0 1 NA
"RAB11FIP3" 32.109166406239 1 60.6954065843844 1 0.00055798631193368 1 0 1 NA
"GADD45A" 29.4180978102485 1 32.7819249960969 1 0.000114285714285714 1 0 1 NA
"CXCR2" 18.1780070760518 0 27.7666157992432 0 6.23306233062331e-05 1 0 1 NA
"SPATA13" 33.7442653032662 0 43.5937514366835 0 0 1 0 1 NA
"PARP8" 15.6614733203892 0 46.2822414146145 0 0 1 0 1 NA
"IGLV@" 13.493742977554 0 52.5739849463024 0 0.000237041838856927 1 0 1 NA
"OAS3" 12.0136777288463 0 54.6163276191574 0 0.000818560114183251 1 0 1 NA
"MSRB1" 7.98182044916292 0 38.1025190431668 0 0.000422548054127001 0.508 0 1 NA
"SLC7A11-AS1" 29.7785090542791 0 31.927810162815 0 0.000315233706701775 1 0 1 NA
"MRVI1" 25.2390828604307 0 25.2326440096278 0 5.40540540540541e-05 1 0 1 NA
"PIGK" 16.070863605428 0 51.7616087168347 0 0 1 0 1 NA
"VNN2" 29.4241405533146 0 54.4413613150254 0 1.67247386759582e-05 1 0 1 NA
"NSUN7" 37.5589289558451 0.508 46.3927606742155 0.508 -6.89655172413793e-05 1 0 1 NA
"PTPN7" 4.33660712115249 0 35.2359066640149 0 0.000729777618149711 1 0 1 NA
"UGCG" 25.633481628621 0 51.0671334466205 0 6.85805422647528e-05 1 0 1 NA
"BPIFB1" 14.8224152014627 0 30.5528765640728 0 0 1 0 1 NA
"BAZ1A" 37.1965144967775 0 38.4934589710639 0 -4.76190476190476e-05 1 0 1 NA
"FGFR1OP2" 4.44999402548346 1 44.3562823474448 1 0.00184818497857547 1 0 1 NA
"GZMB" 16.4741511031282 0 58.3562780030707 0 0 1 0 1 NA
"KLRC4-KLRK1" 30.9247579078133 0.508 48.5153863315595 1 -4.65116279069767e-05 1 0 1 NA
"LOC158402" 25.3558990077093 0 53.3103568898439 0 0.000948815960321468 1 0 1 NA
"OR4F3" 3.73089182089578 0 54.9689079224124 0 0 1 0 1 NA
"LRRC8D" 19.469100297599 0 5.07125756195686 0 0 1 0 1 NA
"CD93" 25.8564988775245 0 18.3103777585305 0 0 1 0 1 NA
"DENND5B" 23.4558103005872 1 43.2811354919087 1 0.000409207009207009 1 0 1 NA
"AMELX" 5.71421881967591 1 21.629889328295 1 0 1 0 1 NA
"R3HCC1" 24.5063572235985 1 53.7481802171912 1 0.000102564102564103 1 0 1 NA
"LOC100506860" 19.2045380588549 0 52.6926191437249 0 0.000198412698412698 1 0 1 NA
"GORASP2" 34.7779339363728 0 50.5417022846504 0 0.000200501253132832 1 0 1 NA
"PRF1" 1.97188119150509 0 63.2361371119778 0 0.000333333333333333 1 0 1 NA
"NFAT5" 21.3979583366275 0.508 18.6605408049507 0 0.000654362507303684 1 0 1 NA
"UNC5B" 11.2183356576999 0 51.8646331171149 0 0.000647434918023153 1 0 1 NA
"CDR1" 12.3225017984015 0 32.3320074460415 1 -0.00020189701897019 1 0 1 NA
"CLPTM1" 15.8637923062928 0.508 5.72022778838211 0 1e-04 1 0 1 NA
"LRP5L" 45.1702384517146 1 26.992745812141 0 0.000102564102564103 1 0 1 NA
"IL1R2" 16.8883711412386 0 25.9430404891746 0 0.014723855923753 1 0 1 NA
"NELFCD" 26.2330913228937 0 10.4653903621188 0 0.0080987524490219 1 0 1 NA
"DPY19L1" 30.1028014736205 0 34.0183650619745 0 0.00375296962741918 1 0 1 NA
"TREML2" 32.7338361299935 0 28.4740718926251 0 0.00354545694145808 1 0 1 NA
"LINC01366" 4.84682727529987 0 45.2674801237529 0 0.00336826483315572 1 0 1 NA
"REPS2" 21.1881754614107 0 41.1874471908473 0 0.00324983324869397 1 0 1 NA
"FLOT1" 9.84769838352118 0 48.0024514332316 0 0.00315812718569647 1 0 1 NA
"FLJ44896" 34.1422044627815 1 24.1443618653781 1 0.00264966483852923 1 0 1 NA
"IL18RAP" 16.1887267157612 0 43.4658661642491 0 0.00264215973265221 1 0 1 NA
"CLEC12A" 24.515236269734 1 46.8888884173494 1 0.00136301951674979 1 0 1 NA
"SPINT1" 22.1607506179474 0 41.8014780384533 0 0.00131384508324533 1 0 1 NA
"LOC100506235" 19.2841469974408 1 34.8296517753682 1 0.0013088946531671 1 0 1 NA
"EPB41L5" 5.9527149194765 0 40.6509447689813 0 0.000913264812800416 1 0 1 NA
"RYR1" 28.8325574362746 0 44.2962110781344 0 0.000812723814039604 1 0 1 NA
"ING2" 23.0338426963334 0 13.0648435373169 0 0.000723773115220484 1 0 1 NA
"LOC731424" 4.94642685460906 0 18.3139991719211 0 0.00070411163042742 1 0 1 NA
"RNF125" 7.23074220784906 1 16.1219245018386 1 0.000674664965496884 1 0 1 NA
"PHC2" 5.45129393395211 0 37.5995254040954 0 0.000657568718544328 1 0 1 NA
"AKAP11" 11.4011698996125 0 16.4404335214653 0 0.00064517455478718 1 0 1 NA
"LOC100127886" 12.0594309439587 0 33.5306993089013 0 0.000595198547621526 1 0 1 NA
"PSMB8-AS1" 6.16865427775586 0 37.7357384102297 0 0.00058820430215779 1 0 1 NA
"MAFF" 6.0963975712309 0 54.1103713155196 0 0.000574324324324324 1 0 1 NA
"LOC100129406" 45.9921598238829 1 43.4248607054401 1 0.000564102564102564 1 0 1 NA
"MBOAT1" 15.1731262895014 0 34.452388689878 0 0.000544117647058824 1 0 0 NA
"MIR101-1" 1.01304209599536 0 12.6850130370451 0 0.000511967360604376 1 0 1 NA
"SERPINB8" 7.0937468287642 1 16.6894420038803 1 0.000508974358974359 1 0 1 NA
"GTPBP10" 0.408946603686997 0 19.9221577005846 0 0.000485935993830731 1 0 1 NA
"SLC25A37" 14.8105812683537 0 50.669730509549 0 0.000423076923076923 1 0 0 NA
"MGAM" 23.2611794831448 0 34.6769367965154 0 0.000416632979423677 0.508 0 1 NA
"LOC642236" 33.541094697065 1 16.4074702836965 1 0.000357894736842105 1 0 1 NA
"VNN3" 19.1229781658993 0 52.5524765580318 0 0.000322218587558767 1 0 1 NA
"LMO4" 6.71070888975565 0 51.8676850350335 0 0.000314726264726265 1 0 1 NA
"DYSF" 12.4964280831352 0 32.112921541584 0 0.000311740890688259 0 0 1 NA
"MRPS10" 13.1803534818806 0 50.1302362358852 0 0.000298611111111111 1 0 1 NA
"HIST1H2AC" 12.8164185626024 0 48.9674948362749 0 0.000275898520084567 1 0 1 NA
"VPS36" 24.0604990756623 0 42.3981949861019 0 0.000275005775005775 1 0 1 NA
"PIGP" 31.2762471010385 0 39.3601544008216 0 0.000265359865359865 1 0 1 NA
"INAFM1" 18.8112932946176 0 9.51427781007455 0 0.000262589165220744 1 0 1 NA
"IDI2-AS1" 21.4297268134658 0 13.516378927883 0 0.000260526315789474 1 0 1 NA
"SYNE2" 28.5702350071832 0 29.9820401906582 0 0.000250677506775068 1 0 1 NA
"TSPAN2" 1.24492294273826 0 59.0692180989568 0 0.000222222222222222 1 0 1 NA
"CD3E" 29.7254656455048 1 22.9793452763414 1 0.000215037593984962 1 0 1 NA
"TMEM14B" 20.8143267391255 0 25.0062249585568 0 0.000193073593073593 1 0 1 NA
"PITPNA" 4.94143740445535 0 41.8677672152935 0 0.000181818181818182 1 0 0.508 NA
"RHOH" 2.30962449286755 0 37.1325274176099 0 0.00017593984962406 1 0 1 NA
"DOCK5" 32.9191470543235 0 29.9489156422574 0 0.00016382849014428 0 0 0.508 NA
"RELL1" 34.5325854230068 1 0.865235749472204 0.508 0.000159774436090226 1 0 1 NA
"NSMCE1" 33.6908960137523 0 29.1233987303836 0 0.000159317211948791 1 0 1 NA
"BCL9" 46.0193031773723 0 2.31116330570978 0 0.000157894736842105 1 0 1 NA
"TRANK1" 7.84106498308889 0 47.8585041270574 0 0.000114285714285714 1 0 1 NA
"NBN" 9.04544721626662 0 27.7802352208903 0 0.000114285714285714 1 0 1 NA
"MYO6" 6.06509956455748 0 33.0315744404093 0 0.000112877583465819 1 0 1 NA
"ZNF557" 14.8420914384333 1 41.2200228771015 1 0.000112698412698413 1 0 1 NA
"SNX30" 25.4506042401736 0 58.9923549704739 0 0.000110105580693816 1 0 1 NA
"TNIP1" 21.1314177325456 0 51.1616376466398 0 0.00010960960960961 1 0 1 NA
"TTC7A" 14.0534260794895 0 9.01955250789048 0 0.000107106342784165 1 0 1 NA
"NKG7" 22.1158782564896 0 36.9750243010363 0 0.000105263157894737 1 0 1 NA
"SAMSN1" 18.5289505206631 0 14.0555848939737 0 9.89010989010989e-05 1 0 0.508 NA
"FBXL13" 10.6612148088225 0 55.1093040312654 0 9.63995354239257e-05 1 0 1 NA
"KIAA0100" 34.1971987287619 0 22.9587348103813 0 6.76470588235294e-05 1 0 1 NA
"WWP1" 21.8236150502174 0 52.9144557430861 0 5.84795321637427e-05 1 0 1 NA
"PTGER2" 3.34268878228605 1 24.5635900260231 1 5.71428571428571e-05 1 0 1 NA
"SLAMF1" 32.1389667522018 0 28.5416600667484 0 5.7057057057057e-05 1 0 1 NA
"TRBC1" 14.9255577117009 1 17.7467826526297 1 5.55555555555556e-05 1 0 1 NA
"TBC1D4" 5.11506659155458 0 14.0298446538112 0 5.40540540540541e-05 1 0 1 NA
"NSL1" 37.657710535968 0 59.4201712134514 0 5.39811066126856e-05 1 0 1 NA
"MEFV" 13.1965728181192 0 32.6805137854934 0 5e-05 1 0 1 NA
"DCSTAMP" 7.17687833709898 0 31.3684145687164 0 5e-05 1 0 1 NA
"NUP98" 3.09850887248692 0 51.8873815643199 0 4.87804878048781e-05 1 0 1 NA
"NCR3LG1" 56.0022485089436 0 32.3988206740429 0 4.76190476190476e-05 1 0 1 NA
"CD8A" 33.2515983423072 1 42.9933811547915 1 4.5945945945946e-05 1 0 1 NA
"SPA17" 1.51382794657559 0 46.0507840761723 0 2.04945799457994e-05 1 0 1 NA
"DESI2" 12.1960014319531 0 26.15803243394 0 2.63157894736842e-06 1 0 1 NA
"LOC100506258" 13.7366439136882 0 4.63581707968622 0.508 2.50156347717323e-06 1 0 1 NA
"PLD3" 5.40069558417087 0 26.8085625946838 0 0 1 0 1 NA
"HMMR" 22.5201924508925 1 41.9238813874068 1 0 1 0 1 NA
"BBS10" 9.78400200986226 1 23.8253375666955 1 0 1 0 1 NA
"RRAS2" 10.1686528228954 0 59.926855351759 0 0 1 0 1 NA
"GNG2" 12.0783810910826 0 38.7120032507294 0 0 1 0 0 NA
"DDIT4" 22.0588185178629 0 38.242804657326 0 0 1 0 1 NA
"AMFR" 46.4680735726972 0 36.6013960543276 0 0 0 0 1 NA
"LMAN1" 7.02366844955639 0 46.4133415949992 0 0 1 0 1 NA
"KLHDC8B" 35.4899516452657 0 51.8123247246079 0 0 1 0 1 NA
"SLC25A36" 33.6801405336304 0 30.8013115596833 0 0 1 0 1 NA
"MRPS25" 41.3293530911868 0 48.8882876163959 0 0 1 0 1 NA
"KRT23" 44.1514107732489 0 40.474210608589 0 0 1 0 1 NA
"LRCH1" 14.5108254241797 0 52.4730421778906 0 0 1 0 1 NA
"ADM" 28.7467593694899 0 67.8185662270905 0 0 1 0 1 NA
"LINC01002" 29.696250124272 0 28.1718033644088 0 0 1 0 1 NA
"PPFIBP2" 32.7522128152238 0 13.9030256849597 0 0 1 0 1 NA
"NOLC1" 8.97909651158216 0 57.4374778760541 0 -9.86842105263158e-06 1 0 1 NA
"TNFAIP3" 22.4934971490696 0 57.3655104747469 0 -4.65116279069767e-05 0 0 1 NA
"ADORA2A" 21.8423165787455 0 26.389186173691 0 -5.26315789473684e-05 0 0 1 NA
"ZNF28" 29.6981332047017 0 54.1096000371086 0 -5.40540540540541e-05 1 0 1 NA
"IFITM3" 20.3610278246623 0 31.6440230041965 0 -5.55555555555556e-05 1 0 1 NA
"PLK3" 46.1790440604696 0 27.7844519263131 0 -5.71428571428571e-05 1 0 1 NA
"KLHL42" 11.2738521877322 0 31.8532761680384 0 -6.25e-05 1 0 1 NA
"SLAMF7" 20.334611086401 0 42.9713799987761 0 -8.20513851473604e-05 1 0 1 NA
"SLC7A5" 14.21917947409 0 47.9570636679306 0 -1e-04 1 0 1 NA
"LPCAT1" 11.2983810119952 0 50.6393781033345 0 -0.000106685633001422 0 0 1 NA
"PARN" 12.3091120993671 0 31.4561864475925 0 -0.000108108108108108 1 0 1 NA
"PREPL" 25.9304683432619 0 56.2334529752392 0 0.00200002409436634 1 0 1 NA
"FAM65B" 19.9189113085426 0 48.8760734624838 0 0 0.508 0 1 NA
"GNLY" 31.2698799989202 0 28.4489251155427 0 0.0218993739596316 1 0 1 NA
"MAP3K8" 11.374460670982 0 34.394968724429 0 0.000337821297429621 1 0 1 NA
"ATP1B1" 43.3090933567712 0 6.40050123339037 0 0.000158730158730159 1 0 1 NA
"MIOS" 14.1230810480759 1 44.2975807033689 0 0 1 0 1 NA
"SULT1B1" 16.1125183243796 0 56.8851015034084 0 0.000159390159390159 1 0 1 NA
"ZCCHC6" 7.19180185698778 0 50.8146408742254 0 0.000111111111111111 1 0 1 NA
"CLEC4E" 11.3209688990576 0 24.3789578719275 0 0.000181818181818182 1 0 0 NA
"IFITM1" 12.0968071471673 0 22.1243044588381 0 0.00045959595959596 1 0 0 NA
"CLEC2D" 24.0947076429272 0 18.3004847654666 0 0.00236239472069527 1 0 1 NA
"POLR2M" 8.18505303402014 0 42.0380897071088 0 0.00235295041519934 1 0 1 NA
"MRPS33" 44.2018086087623 0 26.4380589924818 0 0.000116760037348273 1 0 1 NA
"BRAF" 5.31380394526297 0 40.3051883693161 0 4.65116279069767e-05 1 0 1 NA
"CDC40" 31.9268865506838 0 28.096004739977 0 -4.77042337507454e-06 1 0 1 NA
"RNF19B" 13.1318653340189 0 34.5570236859592 0 0.000276705276705277 1 0 1 NA
"FAM162A" 2.54542117856258 0 21.7638176570075 0 0.000176470588235294 0.508 0 1 NA
"ZFP69B" 10.3772926652067 1 42.3100039952551 1 0.000105263157894737 1 0 1 NA
"SLC25A20" 6.77147429388714 0 26.2422711328794 0 0.000310747810747811 1 0 1 NA
"FPR2" 12.2397126217187 0 37.9203382413974 0 0.000181045751633987 0 0 1 NA
"LCP2" 9.98449015598293 0 27.3262373915083 0 0 0 0 0 NA
"TMEM88" 16.2453917018326 0 18.5045960438148 0 4.76190476190476e-05 1 0 1 NA
"C11orf31" 10.9903473740574 0 5.19718152109189 0 0 1 0 1 NA
"ETV5" 9.78545991025848 1 24.9123907041769 1 0 1 0 1 NA
"SMCHD1" 21.0940651414406 0 38.8430858354182 0 -0.000102564102564103 1 0 1 NA
"NINJ1" 13.1211464098022 0 28.3844428894266 0 0 0.508 0 1 NA
"SPACA6P" 31.7559970234313 0 25.2461071563904 0 0 1 0 1 NA
"PTP4A3" 8.21504515710747 0 29.7330057498723 0 -0.000105923344947735 1 0 1 NA
"LINC01000" 11.2826080094251 0 50.7731320073872 0 0.000770999963677309 1 0 1 NA
"HLA-DMB" 19.4093941028449 0 23.9341714935311 0 0.00111315526578684 0 0 1 NA
"RNF175" 11.1292055544798 0 17.8908549649822 0 0.000445040574072832 1 0 1 NA
"SCGB1A1" 2.44779373358749 0 29.6703279149279 0 0.000444929396662388 1 0 1 NA
"N4BP1" 11.6869545087613 0 25.1756959040103 0 0.00044904214559387 1 0 1 NA
"LINC01136" 8.01388941641946 0 6.11789313104437 0 0.000479674796747967 1 0 1 NA
"ARHGAP26" 28.2031589834284 0 25.5096181893355 0 0.000453345673933909 1 0 1 NA
"MYH10" 1.97445144517974 0 47.1996143706012 0 0 1 0 1 NA
"OR2A7" 43.3629574571297 0 57.0145100134391 0 0.000613510520487265 1 0 1 NA
"ZNF570" 4.31707580900934 1 27.5999138284076 1 0.00156989296288022 1 0 1 NA
"IFITM2" 13.1536212463669 0 21.1910549336792 0 0.000153846153846154 0 0 1 NA
"TBPL1" 27.7186815502533 1 11.735540589203 1 -5.84795321637427e-06 1 0 1 NA
"CD300LF" 11.9211822101458 0 47.1745524117847 0 0.000106685633001422 1 0 1 NA
"ETFA" 10.7699838397009 0 22.4355624875945 0 5.87301587301587e-05 1 0 1 NA
"CXCR1" 6.86784563941713 0 45.0116793938196 0 0 1 0 1 NA
"FTSJ2" 30.2429965078422 0 19.9213015058405 0 0 1 0 1 NA
"PHF19" 24.3582307796423 1 29.8491693321314 0.508 5.89936379410064e-05 1 0 1 NA
"CYB5D1" 7.805182195244 0 46.0143720869157 0 -0.000317770034843206 1 0 1 NA
"RLF" 29.4385769324869 0 27.5880412423302 0 -9.32400932400933e-05 1 0 1 NA
"LIPA" 8.50042129272351 0 18.0860539118196 0 0.00626142185073394 1 0 1 NA
"FAM135A" 9.70544437314705 0 50.1875205156448 0 0 1 0 1 NA
"ANTXR2" 25.3467258418149 0 23.6154915968232 0 0.000938349077822762 1 0 1 NA
"KCNJ15" 25.5004633641963 0 55.3477765532461 0 0.000659176788124157 1 0 1 NA
"MRPL57" 11.6949718128055 0 48.6324893773678 0 0.000311468892864242 1 0 1 NA
"LIMK2" 7.75005983645275 0 33.1075592428472 0 0.000250980392156863 0 0 1 NA
"SORD" 22.5963900565389 0 46.1620269829763 0 -5.26315789473684e-05 1 0 1 NA
"LOC388210" 15.3119360358827 0 43.1330245199222 0 5.40540540540541e-05 1 0 1 NA
"NLRP2" 38.2629312224459 0 19.2714206206355 0 -0.000122158337019018 1 0 1 NA
"CD177" 4.02363354853134 0 10.9200867286137 0 5.26315789473684e-05 1 0 1 NA
"LINC01093" 24.277348449395 0 44.6477179238089 0 0.00200129667804086 1 0 1 NA
