"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"ETS2",5.23528252195894,0,4.97760198041985,0,0.999982514977246,0,27.4081830847287,0,4.57516561916086,0,6.93515529408603,0,1.42177918974571e-05,1,0.00025,0,0,1,0,1,0,1,0.46479064145768,0,0.0531801243979919,1
"FCF1",0.664202507927208,0,4.57670121096638,0,0.447740556408571,0,0.441164971536791,0,7.10608119585528,0,16.9377330081435,0,6.38022972678931e-06,1,0.000362838915470494,1,0,1,0,1,0,1,0.351182391600464,0,0.787552747788297,1
"C11orf49",3.85936198792906,0,0.673363634218398,0,0.999997354251516,0,14.8946749538718,0,0.367929335824699,0,7.16359025051662,0,6.17333538575827e-05,1,0.000260869565217391,1,0,1,0,1,0,1,0.388728280939198,0.508,0.330725453889741,1
"ANKRD44-IT1",4.9840545087495,1,3.87169365317417,1,0.999987581582025,1,24.8407993461863,1,16.9604212671989,1,14.5335318945657,1,0.000173137794855634,1,0.00052,1,0,1,0,1,0,1,0.419100983353815,1,2.05823447588502,1
"XPNPEP3",3.72350191004049,1,0.464524852862204,1,0.999347139699657,1,13.8644664740752,1,19.9762187871581,1,14.3586341369319,1,8.19179989659216e-07,1,-5.84795321637427e-06,1,0,1,0,1,0,1,0.463275135532885,1,3.01238299393301,1
"TP53",0.465966345231705,0,0.663961069326905,0,0.871893319717087,0,0.217124634888587,0,17.6241719041957,0,1.24069524366008,0,1.32138957428347e-06,1,9.06372210720037e-05,1,0,1,0,1,0,1,0.0466790432188142,0,3.41964893349446,1
"OTOA",5.64352299703018,1,5.61329733141777,1,0.393452205707363,1,31.8493518180085,1,13.7142857142857,1,25.8687072813236,1,0.000230092072084387,1,9.09090909090909e-05,1,0,1,0,1,0,1,0.205342747097211,1,2.51723390165624,1
"MAGOHB",0.677357620596074,0.508,3.57451759147007,0.508,0.206161421418211,0.508,0.458813346179578,0.508,11.3438933242738,0.508,16.2027093874501,0.508,0.000127009594617681,1,0.00254521763895906,1,0,1,0,1,0,1,0.0133455026224827,1,3.10841969330659,1
"BROX",3.5920544998251,1,3.72739130262863,1,0.107076876481888,1,12.9028555297138,1,2.34822490232716,1,26.3132954261623,1,9.09258784755508e-05,1,0,1,0,1,0,1,0,1,0.0338857600627639,1,1.71834584886792,1
"PPP3R1",5.3367804161297,1,1.69801555709531,1,0.999843839305481,1,28.4812252099855,1,0.277475794122643,1,0.469715008215844,1,8.2070735872504e-06,1,0.000554865424430642,1,0,1,0,1,0,1,0.43530792642062,1,2.69931718621179,1
"COQ2",1.70145607431646,0,5.34801360853286,0,0.646841611955099,0,2.89495277282838,0,0.0736368269067435,0,0.436102224723153,0,0.000119835369418293,1,-3.40909090909091e-05,1,0,1,0,1,0,1,0.401321724616411,0,0.607191958757618,1
"CSTA",0.762061405325878,0,0.759110988156871,0,0.336937389783155,0,0.580737585487253,0,13.5963139120095,0,15.2786971703764,0,0.000204809031048533,1,0.00028695652173913,0,0,1,0,1,0,0.508,0.366254722383354,0,2.16378054404792,1
"ZNF610",1.00797574802134,1,3.87339720836294,1,0.893088120708138,1,1.01601510859917,1,0.886954306098183,1,15.3030425479841,1,2.84907979185445e-05,1,0,1,0,1,0,1,0,1,0.0840767749829065,1,2.14692170072491,1
"CUL2",3.87710127438685,1,1.0026706936873,1,0.655048418498978,1,15.0319142918521,1,0.199762187871581,1,13.3550497679031,1,8.99367638853281e-07,1,0,1,0,1,0,1,0,1,0.374412758073914,1,1.16039399419697,1
"IRF4",3.98762289073072,0.508,3.96987973471433,0.508,0.999671348111481,1,15.9011363186796,0.508,2.625,1,26.0903680435233,0.508,5.15178026752365e-05,1,-7.02380952380952e-05,1,0,1,0,1,0,1,0.388558256219629,1,1.54538292304816,1
"TMEM120A",2.67003956249881,1,2.66910858435099,1,0.999999910174968,1,7.12911126530884,1,0.917275352471548,1,4.63701943978462,1,0.000303976706801454,1,-9.09090909090909e-05,1,0,1,0,1,0,1,0.149672637271885,1,0.0719402308340247,1
"ITM2A",0.657169594247,1,5.39073101160306,1,0.992824877614762,1,0.431871875602765,1,12.3322575165619,1,13.5554464603998,1,1.97078235787268e-06,1,0.000926215940921823,1,0,1,0,1,0,1,0.248205178489843,1,0.63637045779986,1
"UMPS",5.40163577436918,0,0.655285574875479,0,0.999999522369388,0,29.177669038945,0,24.6443859351113,0,0.0126443056175037,0,0.000129682691748028,1,0.00119396284829721,1,0,1,0,1,0,1,0.338579197040148,0.508,3.41900089064784,1
"C5orf22",1.11020412237869,0,1.10616429436947,0,0.181631260592313,0,1.23255319334665,0,18.9898929845422,0,20.479387855426,0,7.95570256309832e-05,1,0,1,0,1,0,1,0,1,0.273551637334359,0,1.61217872708116,1
"SUMO1",3.99422979921245,1,3.97947595528202,1,0.763635696344986,1,15.9538716889167,1,22.3244436894853,1,0.013682442484248,1,1.07694448939055e-05,1,-0.00019047619047619,1,0,1,0,1,0,1,0.145270893298186,1,1.31114275311672,1
"PRDX3",5.6748251654805,1,5.66370956681711,1,0.632885275686472,1,32.2036406587708,1,0.0573297095294716,1,22.0716302212853,1,9.15779435753192e-05,1,0,1,0,1,0,1,0,1,0.435222621008666,1,0.352501298520893,1
"LOC284454",5.06003936434563,0,5.03982645332582,0,0.999843839305481,0,25.6039983687274,0,0.827841005605571,0,11.9405797956798,0,7.83595383245731e-05,1,0.000934575569358178,1,0,1,0,1,0,1,0.490280616357959,0,2.14567135849747,1
"C2CD5",4.76864551926141,1,4.73478521915701,1,0.999999273738965,1,22.7399800883719,1,1.43324273823679,1,36.8574424239088,1,5.88902819998664e-06,1,-1.05263157894737e-05,1,0,1,0,1,0,1,0.187611679100187,1,0.269434504489065,1
"FLJ37453",1.422557492362,1,2.08545280954182,1,0.973746487649136,1,2.02366981907525,1,4.92296585697299,1,30.3980770865205,1,1.95939481201327e-06,1,0.00116086956521739,1,0,1,0,1,0,1,0.115585243642634,1,1.25651417508001,1
"EXTL2",2.1028362587369,1,1.43095583810818,1,0.671099600158727,1,4.42192033105862,1,0.979446237472397,1,50.3358786545076,1,9.9801218951177e-06,1,0.000610151861868109,1,0,1,0,1,0,1,0.146948528430047,1,0.0579056936021269,1
"ATG2A",6.4091472824783,0,6.4086978113279,0,0.999988613789102,0,41.077168888499,0,21.7251571258706,0,16.7806368267949,0,1.42884478445984e-06,1,-8.69565217391304e-05,0.508,0,1,0,1,0,1,0.0758755861244316,0,1.38758012008363,1
"DCN",0.866982993133819,0,1.40519667127186,0,0.999986462548939,0,0.75165951038328,0,17.3571428571429,0,14.1880964923969,0,0.000102452952885103,1,0.000757575757575758,1,0,1,0,1,0,1,0.0719690533555372,0,0.723680844180158,1
"FAM101B",3.72282627983311,0,0.147990534067439,0,0.826356417043562,0,13.859435509816,0,17.7584508238492,0,17.9952869335548,0,0.000329098621503318,1,0.000335294117647059,1,0,1,0,1,0,1,0.0690244485118011,0,0.54549401516095,1
"BTG1",0.147885705665163,0,0.864167575511087,0,0.999462366090855,0,0.0218701819400876,0,1.88449125191099,0,24.3507575094025,0,6.12721515625088e-06,1,0.00262998970339124,0,0,0,0,0.508,0,0,0.202122830745013,0,0.641289204424914,0
"ERN1",1.40971435215286,0,3.7216506579161,0,0.437072886432761,0,1.98729455466577,0,0.348819432648208,0,21.4009096705848,0,3.05555364151375e-05,1,-0.000190909090909091,1,0,1,0,1,0,1,0.3422059347137,0.508,0.778082923303679,1
"TGOLN2",4.55874363021276,0,4.1293023930903,0,0.999999012249912,0,20.7821434860054,0,11.4516731781892,0,17.3554414471497,0,0.000282985130217238,1,0,0,0,0.508,0,0,0,0,0.0643223805860369,0,0.0780438533420752,0
"LOC100130264",4.14153391938757,0,4.85442828275724,0,0.999998018999693,0,17.1523032054378,0,15.1696959402072,0,12.265500559474,0,0.000185146658567839,1,-0.000116666666666667,1,0,1,0,1,0,1,0.0545595869835776,0,0.259772008158753,0.508
"SLC7A11",4.98546077644703,0.508,4.5382986722946,0.508,0.999996484552734,1,24.8548191534918,0.508,20.4065738066927,1,0.0868970732071448,0.508,9.09179436873954e-06,1,0,1,0,1,0,1,0,1,0.455513326625963,0.508,2.04964188944816,1
"PRKCZ",4.17713114274085,1,4.15661861331146,1,0.750722117571811,1,17.4484245836554,1,19.5504501443859,1,12.3906630614666,1,2.87624128700482e-05,1,8.2815734989648e-06,1,0,1,0,1,0,1,0.0689573008232671,1,1.41067894350602,1
"SH2D2A",5.22368609279114,1,1.87079106381192,1,0.999995352311871,1,27.2868963960196,1,21.2810429760489,1,22.1101339360343,1,2.38307311713585e-05,1,0.00019047619047619,1,0,1,0,1,0,1,0.45181529446128,1,2.49466371297323,1
"PDE2A",4.88001408840972,1,4.97938467254213,1,0.999998371307073,1,23.8145375030774,1,1.35782232036691,1,1.91335558712334,1,3.19787025688115e-07,1,-1.43540669856459e-05,1,0,1,0,1,0,1,0.260220199947789,1,1.28942168725236,1
"GINM1",1.88072440146098,0.508,5.20654888504109,0.508,0.382319138061105,1,3.53712427425078,0.508,20.551044674707,1,40.3654123933957,0,9.53227097760698e-05,1,0,1,0,1,0,1,0,1,0.393589296237394,0.508,3.60247269360563,1
"SLC16A10",1.03790408398592,1,1.03457497253425,1,0.29030472707395,1,1.07724488755465,1,0.260913878036351,1,0.329022004819147,1,5.88015100723832e-05,1,0.000166666666666667,1,0,1,0,1,0,1,0.549979506144219,1,1.13024889477809,1
"MAP3K1",5.70077279973243,1,5.71033739067052,1,0.999639008874036,1,32.4988105141691,1,0.146764056395448,1,1.43301326829127,1,1.07065499016512e-05,1,0,1,0,1,0,1,0,1,0.477610129248204,1,1.18048371277631,1
"FRMD4B",4.28658776384994,1,4.28505796653411,1,0.782120866005174,1,18.3748346571881,1,1.55019534567691,1,3.64788263709688,1,0.000464299099463123,1,0.000117647058823529,1,0,1,0,1,0,1,0.296006174290417,1,1.54643238361359,1
"MARS2",4.25857362141317,1,3.94755061544648,1,0.744086648411251,1,18.1354492889961,1,12.2204008833022,1,13.5306038307449,1,2.81242239894355e-05,1,0.00146856157482756,1,0,1,0,1,0,1,0.384073131173688,1,2.9003207712641,1
"DNAJC19",3.95668378628007,0,0.648927620209379,0,0.999899484884246,0,15.6553465846116,0,1.32087650755903,0,2.14296777883842,0,2.82879020289127e-05,1,0.000464389233954451,0,0,1,0,1,0,1,0.1521488722831,0,2.24740717982599,1
"FAM57A",0.651557566929225,1,4.24707239574203,1,0.709106225877407,1,0.424527263022732,1,1.14379140479022,1,1.65318621444396,1,2.28347759535525e-05,1,6.03174603174603e-05,1,0,1,0,1,0,1,0.385813830111603,1,0.88929780387242,1
"HIF1A",0.284832463632717,0,0.485708665859732,0,0.0945416683522093,0,0.0811295323390759,0,14.1912688975709,0,3.82118783702475,0,3.32527839107049e-06,1,-9.52380952380952e-05,0,0,1,0,1,0,1,0.123677975967752,0,0.27137290257642,1
"Mar-01",3.61553369980329,0,3.59685266834722,0,0.910772510946377,0,13.0720839344133,0,3.36971292678784,0,0.737858724130783,0,5.14188455040886e-05,1,0.00107169312169312,0.508,0,1,0,1,0,1,0.0743424957486704,0,2.76036233365753,1
"LSM6",4.57810675361487,0,0.28500330793077,0,0.836303149686644,0,20.9590614474941,0,0.0163071173772718,0,1.01995326646437,0,1.25374211697509e-05,1,0.000666666666666667,0.508,0,1,0,1,0,1,0.34185388152188,0,0.709372454097084,1
"ZYG11B",5.43565761646879,0,0.130681228281621,0,0.999942439304095,0,29.5463737234751,0,2.91719041956854,0,1.93926738784766,0,0.000129735131458609,1,0.000884997077674423,1,0,1,0,1,0,1,0.39441120135735,0,0.857866418765606,1
"ZCRB1",1.44783392802099,0,4.56344015449477,0,0.999998664152274,0,2.0962230831287,0,1.97316120264991,0,20.4026960173927,0,1.66699038434892e-05,1,-7.6555023923445e-05,0,0,1,0,1,0,1,0.214151503000508,0,2.36314217683341,1
"ACAA1",0.486671553708662,0.508,5.40571706845984,0.508,0.937391900121648,0,0.236849201189207,0.508,20.987514863258,0,1.40465749285087,0,3.77400742289553e-05,1,0,1,0,1,0,1,0,1,0.108088726537927,1,0.737925638012038,1
"P2RY10",6.48537047709568,1,6.49405337185455,1,0.999998371307073,1,42.0600302251843,1,26.0913878036351,1,0.0261279899403434,1,0.000142954062213453,1,-6.41821946169772e-05,1,0,1,0,1,0,1,0.00758197346634731,1,1.62281913578516,1
"SLC35F5",0.131768722801576,1,1.45024381268743,1,0.999806421298428,0.508,0.0173629963087574,1,3.48793952777306,0.508,0.076210899438365,1,0.000237372604439128,1,0.000770151663744341,1,0,1,0,1,0,1,0.0966751768302167,1,2.24217753740614,1
"RNF135",0.149948203990434,0,2.54062764203063,0,0.999987581582025,0,0.0224844638799521,0,20.551044674707,0,0.207678583344295,0,0.000496988628492303,1,0.0015789898989899,0,0,1,0,1,0,1,0.476887786829132,0,1.5928266456466,0.508
"CCR3",0.298419532711097,1,2.32870499863505,1,0.567620068459981,1,0.0890542175035156,1,13.1295226770851,1,0.576708360340395,1,1.70182637028886e-06,1,-9.09090909090909e-05,1,0,1,0,1,0,1,0.12794466979789,1,1.51920998135797,1
"ADAT2",3.63398349714215,1,0.298366048337067,1,0.93266117198873,1,13.2058360575015,1,0.636996772549686,1,0.434554420291234,1,9.75038019154738e-05,1,0.00121231884057971,1,0,1,0,1,0,1,0.185218399399379,1,0.308866410976308,1
"PDIA6",2.33387815890713,0,1.40163023293569,0,0.826356417043562,0,5.44698726062372,0,17.4904025819603,0,1.13386796983909,0,4.23066417395423e-06,1,0.000962007373506229,1,0,1,0,1,0,1,0.464843191309346,0,1.79570043955673,1
"LOC286052",1.40633597634834,1,0.149763062194389,1,0.0568089555146959,1,1.97778087837164,1,1.88449125191099,1,0.210811593042075,1,3.8331471656371e-06,1,0,1,0,1,0,1,0,1,0.111844251174441,1,1.21972667145512,1
"CCDC115",1.16694363976414,0,3.62730596876845,0,0.826356417043562,0,1.36175745838599,0,0.00636996772549681,0,0.14843940638157,0,5.54567830865828e-06,1,0.000686215538847118,1,0,1,0,1,0,1,0.336676131534328,0,3.74749070949749,1
"SFMBT2",2.5519254489547,1,0.566100132981192,1,0.999999012249912,1,6.51232349702265,1,1.88449125191099,1,27.501262884475,1,9.53260440630452e-05,1,8.33333333333333e-05,1,0,1,0,1,0,1,0.310708756825049,1,2.56505887761336,1
"WNT5A",1.26573624768268,1,1.16508088138453,1,0.999819724709876,1,1.60208824869782,1,21.2810429760489,1,2.17213695499458,1,0.000204877551047766,1,-9.09090909090909e-05,1,0,1,0,1,0,1,0.0561656031287105,1,1.43013642244729,1
"FBXO3",0.481988234822256,1,1.1628103890994,1,0.018950338301546,1,0.232312658507068,1,13.3618990997112,1,0.297480698789305,1,3.1210509567489e-05,1,0.00032695652173913,1,0,1,0,1,0,1,0.153892350728414,1,0.0501970366012367,1
"ZFYVE26",0.567582606632321,0,1.25789170338795,0,0.999999969692273,1,0.322150015351541,0,0.00101919483607954,1,0.677537370814751,0,7.04423253899496e-06,1,0.000217647058823529,1,0,1,0,1,0,1,0.338916104060042,1,2.51945884116199,1
"ADAM10",4.8932318202652,0,0.479246986888804,0,0.999980976654383,0,23.9437176468558,0,27.2453711567861,0,45.7349193996613,0,0.000240210397236863,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.0768427720653177,0,1.37311355319673,1
"DNM2",1.16615000443527,1,1.84752175857183,1,0.999895082987008,1,1.35990583284438,1,16.8291999320537,1,17.403899551039,1,0.000234909986967498,1,0.00283068162151484,1,0,1,0,1,0,1,0.479765915110425,1,0.98041786165893,1
"NFKBIE",3.80550262646367,0,4.86889547354962,0,0.434476212339278,0,14.4818502400219,0,14.1912688975709,0,0.0211273838072608,0,1.98267855305007e-05,1,0.0008208500791621,1,0,1,0,1,0,1,0.362440690684479,0,0.0984971104140931,1
"CD300LB",1.85346432149793,0,3.79627979335272,0,0.539121012008257,0,3.43532999106577,0,0.339455580091727,0,16.5633946032556,0,2.156917060186e-06,1,0.000596739130434783,1,0,1,0,1,0,1,0.231334113396441,0,0.942503644734432,1
"SRFBP1",4.26330817394726,0,4.25005375315277,0,0.479145080766171,0,18.1757965860456,0,0.562850348224902,0,0.807953119431639,0,6.13825312700479e-05,1,0.000111111111111111,1,0,1,0,1,0,1,0.0382307470041368,0,0.991896104658757,1
"ANPEP",3.83287191589492,1,3.82679939875276,1,0.193919813059213,1,14.690907123656,1,0.0652284695090881,1,0.231942165948219,1,3.8109288009885e-05,1,7.97101449275362e-05,1,0,1,0,1,0,1,0.0123550664373114,1,1.67170988549229,1
"ZKSCAN8",7.33498020391312,0,7.30745502428007,0,0.999999987610477,0,53.8019345917973,0,0.428316629862409,0,26.1534273715792,0,5.60530322863697e-06,1,0,1,0,1,0,1,0,1,0.0398095217642629,0,2.04069835763235,1
"GCSH",0.689181957923314,0,0.683679161813536,0,0.999979312932762,0,0.474971771127014,0,16.6984881943265,0,14.0048252134572,0,0.000105537537991966,1,-0.000216374269005848,1,0,1,0,1,0,1,0.349198194194288,0,1.20148036724282,0.508
"LOC541473",0.380988334626945,1,0.379512627957285,1,0.99994543924778,1,0.145152111121817,1,15.294292508918,1,0.533511728257395,1,9.10164328050513e-05,1,0,1,0,1,0,1,0,1,0.182311684296529,1,0.164801922510406,1
"SUCLG2",0.797711853176864,0,0.792130067305436,0,0.960412960428309,0,0.636344200698864,0,4.24010531679973,0,16.4380271859948,0,3.90377837385804e-05,1,-0.000123569794050343,1,0,1,0,1,0,1,0.269226780957206,0,1.90088159635199,1
"KIT",0.520987570120109,0,0.523065112606679,0,0.976911073142826,0,0.271428048219649,0,5.13776116867674,0,12.2961101999393,0,7.63932795408951e-05,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.376570429281587,0,1.6209055190667,1
"FCGR3B",1.02715779921254,1,3.59834162161457,1,0.999899484884246,1,1.05505314448314,1,14.1912688975709,1,20.0804202015472,1,1.32599802441598e-06,1,-4.52380952380952e-05,1,0,1,0,1,0,1,0.0948486093125734,1,5.38499658767132,1
"BRCC3",0.759342444452952,0,1.02492587464446,0,0.999760894287588,0,0.576600947947787,0,12.7847800237812,0,16.1952670649095,0,0.00010150867549084,1,-0.000210526315789474,1,0,1,0,1,0,1,0.550509596043912,0,2.21339105614264,1
"PCCA",3.62349294832835,0,0.758605721139885,0,0.983054129917997,0,13.1297011465853,0,5.65678613895023,0,6.65831505528145,0,1.37521694222305e-06,1,0.00358687370600414,0,0,1,0,1,0,1,0.251034968868517,0,1.61899597025514,1
"KCNJ13",4.29100931205194,1,5.39713510497425,1,0.479145080766171,1,18.4127609161164,1,0.428316629862409,1,5.38819578113953,1,0.000126132500770962,1,-0.000349206349206349,1,0,1,0,1,0,1,0.396644785253933,1,3.40403097562304,1
"SPAG5-AS1",5.42537427536922,1,4.31082517627087,1,0.999995352311871,1,29.4346860278381,1,18.9898929845422,1,0.00411658391513019,1,0.000106804226356868,1,0.00127973347691479,1,0,1,0,1,0,1,0.177862259312066,1,0.700788699825988,1
"ZNF587B",4.31667511837472,1,4.29384998658697,1,0.999613869583425,1,18.6336840775954,1,12.1090538474605,1,0.96796938096638,1,3.86811509835334e-05,1,0.000886841609953738,1,0,1,0,1,0,1,0.593061771706105,1,1.37492611249852,1
"FCER2",3.28947985625695,1,3.28956250510576,1,0.499566488283162,1,10.8206777247203,1,0.471122812977747,1,5.56630161539945,1,6.82272104331246e-06,1,0.000340579710144927,1,0,1,0,1,0,1,0.35399542333591,1,0.760870797792433,1
"LENG8",4.12989083780572,1,4.12815954910257,1,0.999995551987068,1,17.0559983321916,1,19.4095464582979,1,40.1503340648456,1,0.000257229330734466,1,0.000272727272727273,1,0,1,0,1,0,1,0.0176331099886152,1,0.85423635240132,1
"SAMD9L",2.31489690233359,1,1.21631745726587,1,0.999899484884246,1,5.35874766843366,1,14.4328180737218,1,27.0657277252526,1,4.03210981305825e-05,1,0.000257575757575758,1,0,1,0,1,0,1,0.378610545624658,1,4.4687926313001,1
"LY96",0.0617877238928888,1,2.31609524777725,1,0.999426205924488,1,0.003817722823855,1,11.4516731781892,1,15.4438604948418,1,5.112347674023e-05,1,0.000181818181818182,1,0,1,0,1,0,1,0.351971643106731,1,3.14447471007219,1
"PPP1R14A",0.990754785361599,1,4.14425083749892,1,0.663134496677395,1,0.98159504471691,1,0.948105996262951,1,4.48578723659802,1,9.58253044549822e-07,1,-9.09090909090909e-05,1,0,1,0,1,0,1,0.34558838351447,1,1.81110563808869,1
"SYMPK",4.15656859027503,1,0.0614201952875587,1,0.302071895461658,1,17.2770624456609,1,14.9220315950399,1,3.6386196324359,1,0.000417268413913078,1,0.000505106970324362,1,0,1,0,1,0,1,0.412242841239037,1,0.372882174619359,1
"IL3RA",1.21262926407986,1,0.988107153710697,1,0.99977706231562,1,1.47046973210286,1,0.587056225581791,1,18.4919991891351,1,9.2454297977086e-08,1,-0.000142857142857143,1,0,1,0,1,0,1,0.456076190406691,1,0.865237864950894,1
"FLVCR1",0.0064478202554479,1,1.84262871079087,1,0.998356714595449,1,4.15743860407993e-05,1,0.10191948360795,1,1.52353141154767,1,8.5682203588358e-05,1,0.00110828157349896,1,0,1,0,1,0,1,0.191109884335063,1,1.07895860404855,1
"MMP10",5.22653007989784,1,5.20800084726054,1,0.99993413065778,1,27.3166166760769,1,0.159249193137421,1,26.7404900799156,1,1.7147709675327e-07,1,0.000761904761904762,1,0,1,0,1,0,1,0.343439882163487,1,0.277935420988486,1
"MMP12",6.44810121374118,1,0.00642735751661232,1,0.999999273738965,1,41.5780092626505,1,12.8991846441311,1,14.8025020430979,1,6.73033518284254e-05,1,0.000463636363636364,1,0,1,0,1,0,1,0.442459377532903,1,0.986639623415318,1
"SIAH2",1.85313543119604,1,0.875918741757177,1,0.999997817148745,1,3.43411092635413,1,9.58960421267199,1,26.0774905605382,1,1.92831102803009e-05,1,0.00029156010230179,1,0,1,0,1,0,1,0.123155033907891,1,1.71425191143569,1
"FCGR1B",5.19801346134616,1,6.43178349331233,1,0.998625202926898,1,27.0193439443359,1,20.2626125360965,1,11.4922757363073,1,2.20429706101944e-05,1,0.000166666666666667,1,0,1,0,1,0,1,0.0516493489683492,1,3.81018896619213,0.508
"TLR1",3.65488948071005,1,1.88879414665519,1,0.97789084500467,1,13.358217116205,1,5.21037880074741,1,10.1644854964153,1,5.74944098600661e-09,1,1.76470588235294e-05,1,0,1,0,1,0,1,0.443136733090029,1,1.46832300217256,1
"IFI16",4.16418038505614,1,5.17098936816303,1,0.548733723145171,1,17.3403982792863,1,21.7251571258706,1,12.5869684211337,1,2.4352137980596e-05,1,0,1,0,1,0,1,0,1,0.427448275233953,1,0.744584913977164,1
"NR4A1",5.3435015410503,1,5.36299173131519,1,0.24440625990436,1,28.5530087192069,1,10.1410523186683,1,6.07002543110328,1,8.47422708592659e-05,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.418743648330565,1,2.15703608874257,1
"GPR42",0.878775645807164,0.508,4.15310395397332,1,0.989364546492115,0.508,0.772246635663795,0.508,0.0163071173772718,0.508,3.80583938096985e-05,0,9.90814764486355e-06,1,0.00194993471821847,1,0,1,0,1,0,1,0.000749744797222995,0.508,1.49780656560702,1
"RNA45S5",1.90989116265102,1,3.64695898177878,1,0.0945416683522093,1,3.64768425317247,1,6.44156616273144,1,18.3191320071828,1,2.46591830648597e-05,1,1e-04,1,0,1,0,1,0,1,0.204174593084267,1,0.489174146654731,1
"CD1B",4.0288060718615,1,4.01276386741066,1,0.939291727099775,1,16.2312783646681,1,3.54781722439273,1,2.61825198042181,1,2.23267694128467e-06,1,0,1,0,1,0,1,0,1,0.405370244396126,1,0.62014339951746,1
"RBM47",4.92977220865657,1,4.90597777806405,1,0.93266117198873,1,24.3026540292427,1,2.44708680142687,1,0.486784564146524,1,5.01730474955491e-05,1,0,1,0,1,0,1,0,1,0.0968733241723114,1,0.388474552255848,1
"KMT2A",3.38058335329117,1,3.3686734873089,1,0.879789402096541,1,11.4283438085494,1,3.36971292678784,1,3.93097678212457,1,3.70985580189184e-06,1,0.000380952380952381,1,0,1,0,1,0,1,0.40670021371519,1,1.70873712737829,1
"CD24",3.97233253974158,1,3.96397423628425,1,0.999936270387337,1,15.7794258062897,1,15.0456089689146,1,1.09179743803414,1,5.35340900369558e-05,1,0,1,0,1,0,1,0,1,0.207940819362348,1,1.21870519783546,1
"CASP4",5.02308643540269,1,4.99535182009557,1,0.939653854529252,1,25.2313973375265,1,3.54781722439273,1,20.3839212506037,1,0.000108223259566099,1,0.00470089773375545,1,0,1,0,1,0,1,0.0906907408173875,1,0.231863155580553,1
"TPSAB1",0.67963756368888,1,0.680368164862527,1,0.845821065785611,1,0.461907217976956,1,0.539154068286053,1,23.027602377884,1,1.42256466873679e-05,1,-0.000195238095238095,1,0,1,0,1,0,1,0.272644965136147,1,2.27864898977477,1
"DNASE1L3",2.46128205054229,1,2.45069768954963,1,0.529396726551997,1,6.05790933232166,1,2.06386954306098,1,25.0325091347455,1,3.2738802425335e-05,1,0.00087012987012987,1,0,1,0,1,0,1,0.599031324244704,1,2.15083694133119,1
"EPN2-AS1",0.996907531688689,1,1.94138505961093,1,0.946042933683646,1,0.993824626737631,1,3.73050789875998,1,2.87643532429571,1,4.0642134082449e-05,1,0,1,0,1,0,1,0,1,0.0786166280388678,1,2.22578005389474,1
"GIMAP4",1.94477222924876,1,1.00218321591445,1,0.00631729907820788,1,3.78213902365718,1,0.000254798709019872,1,22.7088717051304,1,0.000106547547342912,1,0,1,0,1,0,1,0,1,0.20604745879154,1,0.322693887043375,1
"TLR8",1.64239893204977,1,1.64294864141769,1,0.999990442387175,1,2.69747425199823,1,17.8932393409207,1,3.35403132272594,1,5.89894969647067e-07,1,9.09090909090909e-05,1,0,1,0,1,0,1,0.359866573386866,1,1.0959383255197,1
"F13A1",3.148704075339,1,4.88901889276517,1,0.999990442387175,1,9.91433735405642,1,7.27730592831663,1,2.21159861893207,1,1.9680597278162e-05,1,0,1,0,1,0,1,0,1,0.0148563474257212,1,2.84754127895371,1
"PJA2",4.92351273138343,1,1.60666544114497,1,0.925026789050926,1,24.2409776160947,1,17.8932393409207,1,0.998103113322053,1,1.69053227405907e-05,1,0,1,0,1,0,1,0,1,0.113150468014746,1,3.84088827583872,1
"UGT2B28",4.5764704621522,1,3.13779762567072,1,0.999999999019509,1,20.9440818909515,1,3.1961950059453,1,13.4489957754753,1,1.04710947827877e-06,1,-1.83150183150183e-05,1,0,1,0,1,0,1,0.0899058010306537,1,1.78148723312647,1
"FCGR1A",0.628692685031473,1,0.631475896663144,1,0.999997596127408,1,0.39525449221209,1,30.3274163410905,1,10.4079071651252,1,1.60785249427291e-05,1,-0.000171428571428571,1,0,1,0,1,0,1,0.0910309160077722,1,1.14720212267659,1
"S100A8",1.61075600463725,1,4.54647806260032,1,0.999883392192258,1,2.59453490647496,1,19.9762187871581,1,1.78256947966467,1,8.27326071917068e-05,1,0.00138724464614221,1,0,1,0,1,0,1,0.390408740509905,1,1.05683398003762,1
"RRN3P2",1.35720150292248,1,1.35060915036947,1,0.999998371307073,1,1.84199591953503,1,14.0712587056226,1,3.83836129997855,1,2.74701668767832e-05,1,0.00118744588744589,1,0,1,0,1,0,1,0.480343900614847,1,0.562816625509144,1
"NFKBID",0.780072009191639,0,0.780782628723323,0,0.899855901467889,0,0.608512339524281,0,20.8415152029896,0,27.3422908982772,0,9.33898282496504e-05,1,0.000597716293368467,1,0,1,0,1,0,1,0.326211680910722,0.508,3.35559022324997,1
